width,depth,curvature,point_count,label
0.4375,0.0494,2.4743,26,
0.3525,0.0557,4.4965,23,
0.2452,0.0272,4.0184,16,
0.1490,0.0058,2.1933,5,
0.1674,0.0031,1.2960,6,
0.8983,0.0067,0.1066,22,
0.1077,0.0131,16.9481,10,
0.1597,0.0218,6.5607,6,
0.4341,0.0607,2.5125,26,
0.3660,0.0591,4.3285,24,
0.2484,0.0263,3.9640,16,
0.1078,0.0002,3.7884,4,
0.2042,0.0025,4.4985,7,
0.8735,0.0136,0.3887,22,
0.0663,0.0039,11.4631,4,
0.0149,0.0027,137.7926,9,
0.4402,0.0558,2.4336,26,
0.3495,0.0562,4.5676,23,
0.2312,0.0237,4.2659,15,
0.1453,0.0020,0.7174,5,
0.2015,0.0023,3.2651,7,
0.8715,0.0140,0.1474,22,
0.1686,0.0246,6.5093,6,
0.0148,0.0036,141.6987,10,
0.4141,0.0480,2.5201,25,
0.3795,0.0582,4.2036,24,
0.2446,0.0238,3.8478,16,
0.1471,0.0048,1.9032,5,
0.1774,0.0026,2.6251,6,
0.8550,0.0049,0.1083,22,
0.1715,0.0290,7.1056,7,
0.0168,0.0032,127.0235,9,
0.4391,0.0569,2.3550,26,
0.3730,0.0603,4.4552,23,
0.2481,0.0255,3.8872,16,
0.1372,0.0045,2.0107,5,
0.1438,0.0025,2.3709,5,
0.8565,0.0061,0.0952,22,
0.0672,0.0075,14.9263,5,
0.0163,0.0039,133.7534,9,
0.4475,0.0540,2.2974,26,
0.3647,0.0607,4.5239,23,
0.2499,0.0245,3.6557,15,
0.1352,0.0037,1.7254,5,
0.1839,0.0014,1.4779,6,
0.8794,0.0057,0.0991,22,
0.0655,0.0065,15.1480,4,
0.1076,0.0141,17.9997,11,
0.4139,0.0471,2.4798,25,
0.3601,0.0556,4.5927,22,
0.3088,0.0282,2.7151,17,
0.1159,0.0006,0.3794,4,
0.2034,0.0025,0.4520,7,
0.8706,0.0159,0.3904,22,
0.0668,0.0059,14.7521,4,
0.0149,0.0033,152.3044,9,
0.4123,0.0474,2.4884,25,
0.3714,0.0563,4.5238,22,
0.3040,0.0228,2.6117,16,
0.1508,0.0031,1.0720,5,
0.1691,0.0029,0.9139,6,
0.8691,0.0057,0.2468,22,
0.0800,0.0049,7.0325,5,
0.0163,0.0036,134.7255,9,
0.4154,0.0516,2.5954,26,
0.3893,0.0586,4.1973,22,
0.2495,0.0224,3.1309,16,
0.1076,0.0018,1.2602,4,
0.1694,0.0027,2.0947,6,
0.9234,0.0121,0.1085,23,
0.1687,0.0277,7.1288,7,
0.0168,0.0047,135.8541,10,
0.4094,0.0477,2.5397,25,
0.3797,0.0554,4.3722,21,
0.3006,0.0242,2.5742,16,
0.1119,0.0029,1.8902,4,
0.1677,0.0036,1.0548,6,
0.8800,0.0071,0.1192,22,
0.0672,0.0054,12.1281,4,
0.0172,0.0038,125.0334,10,
0.4285,0.0447,2.3530,26,
0.3811,0.0605,4.0791,21,
0.3015,0.0245,2.5046,17,
0.1401,0.0012,0.5786,5,
0.1691,0.0024,17.3759,6,
0.8841,0.0080,0.0960,22,
0.1635,0.0324,12.3159,12,
0.0840,0.0056,6.6996,6,
0.4363,0.0439,2.1725,26,
0.3600,0.0536,4.2960,20,
0.2417,0.0211,2.9600,16,
0.1387,0.0052,2.3335,5,
0.1412,0.0024,1.7668,5,
0.8817,0.0087,0.0910,22,
0.0681,0.0035,7.8871,4,
0.0144,0.0047,163.3560,10,
0.4377,0.0442,2.2446,26,
0.3639,0.0537,4.4116,20,
0.2481,0.0204,2.8962,16,
0.0167,0.0025,117.9831,4,
0.1063,0.0015,1.1438,4,
0.1871,0.0034,0.8607,6,
0.9154,0.0046,0.0849,23,
0.1071,0.0135,17.5987,11,
0.1551,0.0262,8.1219,6,
0.4141,0.0460,2.4321,25,
0.3373,0.0455,4.6077,18,
0.3064,0.0253,2.2527,17,
0.0778,0.0016,2.4111,4,
0.1427,0.0004,0.2300,5,
0.2036,0.0031,1.0718,7,
0.8839,0.0089,0.1713,22,
0.1070,0.0130,16.0773,10,
0.1575,0.0235,6.8949,5,
0.4465,0.0479,2.1388,26,
0.3245,0.0414,5.4735,18,
0.3151,0.0231,2.1663,16,
0.1104,0.0005,0.3796,4,
0.1692,0.0017,5.4660,6,
0.8826,0.0057,0.0834,22,
0.2289,0.0512,6.9480,9,
0.0163,0.0034,138.7694,9,
0.4345,0.0550,2.3614,26,
0.3055,0.0427,8.2415,16,
0.3225,0.0276,2.3207,17,
0.1077,0.0002,3.3958,4,
0.1695,0.0017,12.0215,6,
0.9231,0.0155,0.1325,23,
0.1733,0.0354,8.3164,8,
0.0136,0.0045,167.1501,10,
0.4290,0.0455,2.3127,26,
0.2610,0.0537,7.8615,14,
0.3056,0.0213,2.2515,16,
0.1419,0.0005,0.2984,5,
0.1674,0.0023,3.1632,6,
0.8822,0.0042,0.1741,22,
0.1738,0.0347,8.1223,7,
0.0157,0.0047,135.0388,10,
0.4103,0.0444,2.3554,25,
0.2270,0.0412,7.4613,12,
0.2353,0.0203,3.1996,16,
0.1418,0.0015,0.8692,5,
0.1709,0.0042,1.1902,6,
0.8604,0.0027,0.0724,22,
0.1520,0.0384,14.0114,11,
0.2255,0.0496,7.0014,8,
0.4156,0.0432,2.2351,25,
0.1781,0.0396,9.8969,10,
0.2371,0.0261,3.9940,16,
0.1376,0.0073,3.2570,5,
0.1782,0.0041,1.2297,6,
0.8596,0.0064,3.6399,22,
0.2198,0.0442,6.7725,9,
0.0172,0.0038,125.1328,10,
0.4502,0.0464,1.9027,26,
0.1363,0.0342,14.8757,8,
0.2344,0.0287,4.6638,16,
0.1112,0.0046,7.1987,4,
0.1628,0.0068,2.3562,5,
0.1698,0.0041,1.5040,6,
0.8650,0.0076,3.1832,22,
0.2310,0.0450,6.9450,11,
0.0163,0.0036,130.9650,10,
0.4427,0.0521,2.0955,26,
0.0830,0.0261,29.8176,6,
0.2964,0.0280,3.6549,17,
0.0321,0.0066,45.6701,4,
0.1077,0.0015,1.1183,4,
0.1696,0.0029,1.4222,6,
0.8765,0.0035,0.1339,22,
0.2570,0.0616,7.1209,10,
0.0184,0.0051,103.1689,10,
0.4166,0.0454,2.2362,25,
0.0656,0.0055,10.1497,5,
0.3120,0.0315,3.8016,19,
0.1525,0.0041,1.3584,5,
0.1695,0.0029,1.3115,6,
0.8836,0.0157,0.1601,22,
0.2324,0.0509,7.9424,8,
0.0165,0.0057,135.2738,10,
0.4389,0.0566,2.3482,26,
0.0496,0.0005,1.6922,4,
0.2524,0.0321,4.8135,18,
0.1490,0.0016,0.5526,5,
0.1693,0.0021,2.1521,6,
0.8792,0.0068,0.0915,22,
0.1083,0.0154,17.0123,11,
0.2237,0.0364,5.7385,7,
0.4348,0.0486,2.1466,26,
0.2527,0.0317,4.8130,18,
0.1490,0.0006,0.2713,5,
0.2045,0.0019,0.3570,7,
0.8527,0.0058,3.7600,22,
0.2194,0.0293,8.6920,8,
0.0173,0.0037,115.9109,10,
0.4186,0.0521,2.3601,26,
0.3109,0.0283,4.3359,23,
0.2196,0.0079,1.4040,7,
0.1679,0.0022,2.7186,6,
0.8483,0.0045,0.0717,22,
0.0653,0.0168,25.7102,4,
0.0189,0.0036,102.5487,10,
0.0846,0.0147,14.3868,9,
0.1093,0.0053,10.4706,5,
0.0816,0.0542,26.1352,4,
0.2315,0.0158,2.3659,7,
0.1354,0.0021,1.3549,5,
0.8691,0.0057,0.1059,22,
0.0778,0.0093,17.7162,4,
0.0142,0.0047,155.6877,10,
0.4222,0.0407,2.0655,25,
0.2730,0.0216,4.7854,24,
0.1013,0.0057,6.3813,4,
0.2760,0.0705,10.0137,10,
0.1932,0.0019,0.5349,6,
0.1689,0.0033,1.2973,6,
0.8679,0.0068,0.0960,22,
0.0762,0.0110,21.1641,4,
0.0177,0.0031,118.5772,9,
0.4192,0.0447,2.2096,25,
0.3596,0.0620,4.5699,27,
0.0757,0.0054,14.9767,5,
0.3263,0.0932,9.4290,13,
0.2042,0.0055,1.1010,7,
0.1701,0.0013,0.4129,6,
0.8778,0.0091,0.0961,22,
0.1030,0.0049,16.2376,5,
0.0177,0.0032,121.8980,10,
0.4342,0.0499,2.1390,26,
0.4098,0.0424,6.7093,31,
0.0863,0.0016,6.5558,4,
0.3221,0.0644,9.0934,13,
0.2290,0.0175,2.8707,7,
0.1667,0.0034,1.1398,6,
0.8756,0.0089,0.1187,22,
0.0706,0.0085,12.3886,4,
0.0181,0.0039,118.7722,10,
0.4283,0.0512,2.3256,26,
0.3901,0.1386,6.9442,30,
0.3251,0.0793,9.3963,13,
0.2014,0.0160,3.2354,7,
0.1729,0.0030,1.4708,6,
0.8669,0.0121,0.1216,22,
0.1113,0.0066,14.0884,5,
0.0178,0.0042,121.9540,9,
0.4406,0.0520,2.0661,26,
0.1119,0.0022,2.9227,6,
0.2350,0.0545,11.2312,27,
0.3258,0.1036,9.3319,13,
0.1761,0.0044,1.1937,6,
0.2170,0.0039,0.6897,7,
0.8751,0.0126,0.1321,22,
0.0725,0.0042,7.8966,4,
0.0168,0.0025,122.9519,9,
0.4245,0.0415,2.0666,25,
0.1133,0.0042,2.6368,5,
0.2702,0.0435,8.6473,31,
0.3244,0.0861,9.4522,13,
0.2056,0.0103,1.9786,7,
0.1862,0.0021,0.5023,6,
0.8787,0.0063,0.0913,22,
0.0842,0.0081,8.8794,4,
0.0182,0.0035,114.9093,9,
0.4237,0.0419,2.1111,25,
0.0496,0.0078,22.7572,4,
0.3591,0.0867,7.5831,36,
0.3519,0.0914,8.7110,13,
0.2358,0.0075,1.1603,7,
0.1696,0.0023,1.7704,6,
0.9204,0.0201,0.2493,23,
0.0801,0.0155,17.5584,4,
0.0177,0.0033,132.9268,9,
0.4381,0.0465,2.0498,26,
0.0700,0.0159,21.3425,5,
0.3706,0.0969,6.4404,38,
0.3478,0.0428,8.9405,13,
0.1932,0.0019,0.5349,6,
0.1348,0.0009,0.9482,5,
0.8796,0.0038,0.0816,22,
0.0786,0.0071,11.6546,4,
0.0183,0.0035,114.0895,10,
0.4144,0.0426,2.2871,25,
0.0702,0.0114,16.2117,5,
0.4006,0.1270,7.7974,38,
0.3305,0.0777,9.4631,13,
0.1817,0.0022,0.5974,6,
0.1690,0.0037,1.0266,6,
0.8865,0.0183,0.1885,22,
0.0744,0.0101,13.3162,4,
0.0172,0.0038,139.3340,9,
0.4322,0.0444,2.0846,26,
0.1159,0.0396,17.8282,7,
0.0440,0.0123,39.0428,4,
0.4560,0.1295,3.8674,35,
0.3216,0.0979,9.4476,13,
0.1704,0.0025,0.7409,6,
0.1691,0.0045,1.3206,6,
0.8304,0.0032,0.1754,21,
0.0861,0.0065,7.4165,4,
0.0191,0.0040,102.5637,10,
0.4342,0.0410,2.1301,26,
0.1625,0.0451,11.9933,8,
0.1390,0.0059,3.2530,6,
0.0368,0.0058,33.7192,4,
0.5394,0.1347,3.4329,35,
0.1643,0.0012,0.7109,5,
0.1175,0.0031,3.3351,4,
0.2979,0.0635,10.3273,12,
0.2098,0.0153,3.0259,7,
0.1338,0.0021,2.4989,5,
0.8827,0.0101,0.1033,22,
0.0744,0.0070,15.4463,4,
0.0137,0.0037,157.0312,10,
0.4397,0.0552,2.2087,26,
0.2220,0.0377,9.7717,10,
0.1613,0.0102,3.2404,6,
0.6156,0.1051,5.2368,37,
0.3172,0.0009,0.2555,8,
0.3251,0.0879,9.3734,13,
0.2011,0.0077,1.7082,7,
0.1748,0.0025,0.6431,6,
0.8740,0.0046,0.0636,22,
0.0795,0.0099,28.6264,4,
0.0144,0.0041,164.5784,10,
0.4422,0.0516,2.1329,26,
0.2487,0.0343,10.3153,12,
0.6098,0.0985,5.0077,37,
0.3385,0.0026,0.3268,9,
0.4059,0.0849,8.3575,14,
0.2019,0.0069,1.5017,6,
0.1670,0.0017,3.0265,6,
0.8753,0.0036,0.1690,22,
0.0781,0.0050,20.2195,4,
0.0172,0.0032,125.8895,9,
0.4373,0.0489,2.1595,26,
0.2892,0.0427,7.6868,15,
0.6209,0.0902,3.5527,38,
0.1999,0.0017,1.9432,5,
0.3739,0.0051,0.4866,10,
0.4227,0.0960,8.0788,14,
0.2264,0.0065,1.1201,7,
0.1355,0.0018,5.1540,5,
0.8708,0.0058,0.2123,22,
0.0838,0.0130,28.1183,4,
0.0177,0.0027,113.8291,9,
0.4236,0.0411,2.1434,25,
0.3013,0.0318,5.8114,16,
0.5533,0.1625,3.2420,34,
0.2007,0.0015,0.9268,5,
0.3480,0.0032,0.3549,9,
0.3295,0.0701,8.5791,13,
0.1794,0.0017,0.4266,6,
0.1699,0.0025,0.6683,6,
0.8712,0.0115,0.1468,22,
0.0177,0.0039,109.5589,10,
0.4335,0.0492,2.2332,26,
0.3118,0.0380,5.3318,17,
0.5438,0.1314,2.9221,32,
0.1113,0.0102,6.9071,6,
0.3337,0.0014,0.6321,9,
0.2976,0.0961,9.9870,12,
0.1864,0.0072,1.7654,6,
0.1683,0.0028,2.3960,6,
0.8731,0.0062,0.0818,22,
0.0769,0.0113,29.8474,4,
0.0165,0.0042,126.2418,10,
0.4348,0.0475,2.0777,26,
0.3566,0.0479,5.4564,20,
0.5082,0.1235,3.1517,29,
0.0936,0.0167,13.5444,5,
0.3805,0.0033,0.2541,10,
0.3193,0.1052,9.4147,13,
0.1812,0.0025,0.6135,6,
0.2109,0.0056,0.9497,7,
0.8591,0.0090,0.9500,22,
0.0160,0.0026,143.9349,9,
0.4375,0.0479,2.1533,26,
0.3566,0.0515,4.6800,20,
0.5106,0.1166,2.9865,27,
0.1284,0.0171,8.5869,5,
0.3758,0.0042,0.6165,10,
0.3239,0.1034,9.4159,13,
0.2062,0.0012,0.2502,7,
0.1778,0.0024,0.5848,6,
0.8737,0.0087,0.0943,22,
0.0158,0.0023,112.8151,9,
0.4328,0.0453,2.1202,26,
0.3502,0.0546,4.5215,20,
0.5178,0.1047,2.7517,26,
0.1125,0.0048,3.0816,6,
0.3708,0.0019,0.1436,10,
0.3101,0.0739,9.8285,12,
0.2165,0.0133,2.2393,7,
0.1349,0.0021,6.3886,5,
0.8694,0.0048,2.8624,22,
0.0866,0.0034,10.6194,4,
0.0172,0.0063,139.1527,10,
0.4353,0.0514,2.2416,26,
0.3770,0.0634,4.3974,21,
0.5138,0.1130,2.8028,25,
0.1112,0.0133,8.8816,5,
0.3739,0.0042,0.3438,10,
0.1144,0.0468,17.7031,5,
0.3063,0.0814,10.0296,12,
0.2182,0.0067,1.2898,7,
0.1354,0.0018,5.1552,5,
0.8801,0.0061,0.0767,22,
0.0741,0.0063,9.9460,4,
0.0159,0.0030,134.9117,10,
0.4210,0.0439,2.2272,25,
0.3716,0.0664,4.3970,21,
0.5110,0.0994,2.6592,24,
0.2079,0.0036,0.6961,5,
0.3767,0.0042,0.4445,10,
0.2967,0.0778,10.3056,12,
0.1817,0.0041,1.0904,6,
0.1697,0.0029,1.4210,6,
0.8382,0.0052,0.0790,21,
0.0756,0.0077,26.1935,4,
0.0172,0.0034,129.0969,9,
0.4137,0.0460,2.3120,25,
0.3707,0.0704,4.3437,21,
0.5116,0.1035,2.8369,22,
0.3638,0.0028,0.7474,10,
0.2977,0.0749,10.2111,12,
0.2261,0.0059,0.8941,7,
0.1669,0.0042,1.2568,6,
0.8556,0.0124,0.1403,22,
0.0794,0.0116,29.0068,4,
0.0172,0.0038,137.2578,10,
0.4422,0.0435,2.0239,26,
0.3699,0.0799,4.4249,21,
0.4443,0.0761,2.7747,18,
0.2032,0.0015,1.1204,5,
0.3834,0.0038,1.1434,10,
0.4046,0.0886,8.3689,14,
0.2063,0.0056,1.0764,7,
0.1702,0.0022,1.8446,6,
0.8788,0.0051,0.0580,22,
0.0741,0.0117,29.4452,4,
0.0165,0.0047,129.9820,10,
0.4294,0.0427,2.0692,25,
0.2595,0.0608,5.9623,18,
0.4152,0.0585,2.6543,16,
0.3596,0.0057,0.3874,10,
0.2959,0.0935,10.0488,12,
0.2541,0.0099,1.3208,7,
0.1687,0.0018,11.9610,6,
0.9211,0.0077,0.1294,23,
0.0771,0.0065,17.9275,4,
0.0177,0.0031,128.7453,10,
0.4309,0.0479,2.1926,25,
0.2494,0.0498,5.5534,18,
0.3156,0.0536,3.8355,12,
0.3348,0.0015,0.7383,9,
0.3395,0.0940,9.0678,13,
0.1818,0.0017,0.6069,6,
0.2009,0.0030,1.1076,7,
0.8686,0.0102,0.5265,22,
0.0742,0.0133,31.8941,4,
0.0172,0.0064,131.1566,10,
0.4379,0.0491,2.1177,26,
0.2181,0.0374,5.6758,17,
0.3275,0.0531,3.7611,9,
0.1531,0.0034,1.1885,4,
0.3798,0.0026,0.1908,10,
0.1085,0.0021,11.8866,4,
0.4146,0.1011,8.1944,14,
0.1817,0.0025,0.6546,6,
0.1672,0.0021,1.1880,6,
0.8732,0.0188,0.2105,22,
0.0709,0.0120,28.6834,4,
0.0172,0.0032,136.8543,9,
0.4323,0.0437,2.2518,26,
0.1315,0.0193,10.2143,4,
0.1793,0.0244,5.5829,15,
0.4199,0.0057,1.6616,11,
0.1085,0.0018,4.2182,4,
0.3028,0.0834,10.1252,12,
0.1817,0.0019,0.4350,6,
0.2005,0.0021,1.7079,7,
0.8920,0.0121,0.1233,22,
0.0982,0.0065,8.4497,5,
0.0189,0.0033,85.6431,10,
0.4138,0.0468,2.3617,25,
0.0484,0.0053,18.2912,4,
0.2018,0.0344,5.8856,15,
0.0928,0.0040,3.7479,4,
0.3809,0.0017,0.4390,10,
0.2977,0.0891,10.1276,12,
0.2020,0.0110,2.2280,7,
0.1692,0.0019,0.5738,6,
0.8324,0.0048,0.0855,21,
0.0737,0.0116,29.6363,4,
0.0159,0.0031,131.4533,10,
0.4166,0.0458,2.2397,25,
0.0526,0.0045,13.2470,4,
0.1889,0.0324,6.5252,14,
0.1276,0.0091,4.8739,5,
0.4047,0.0013,0.3775,10,
0.2961,0.1018,10.0108,12,
0.2054,0.0056,1.0351,7,
0.1693,0.0038,1.3638,6,
0.8671,0.0055,0.1046,22,
0.0742,0.0123,27.2874,4,
0.0161,0.0038,127.8712,9,
0.4419,0.0510,2.1358,26,
0.3222,0.0409,4.5801,18,
0.1704,0.0044,1.3609,6,
0.2021,0.0017,0.7949,5,
0.3499,0.0051,0.3263,9,
0.2972,0.0913,9.8736,12,
0.1963,0.0033,0.7310,6,
0.2036,0.0031,1.0718,7,
0.8712,0.0039,0.0918,22,
0.0735,0.0118,30.0894,4,
0.0169,0.0037,113.7132,9,
0.4398,0.0543,2.2145,26,
0.3136,0.0319,5.5588,19,
0.4638,0.0501,2.1770,14,
0.1533,0.0019,16.6168,4,
0.3723,0.0018,0.2756,10,
0.3198,0.0899,9.4806,12,
0.2275,0.0054,0.8808,7,
0.1700,0.0021,4.0094,6,
0.8844,0.0076,0.1105,22,
0.0760,0.0123,30.8624,4,
0.0177,0.0018,106.8444,9,
0.4274,0.0478,2.1999,25,
0.3020,0.0315,5.5720,20,
0.4504,0.0674,2.5529,13,
0.1520,0.0037,1.2542,4,
0.3804,0.0077,0.4617,10,
0.1337,0.0392,14.6058,4,
0.3073,0.0756,10.0043,12,
0.2238,0.0155,2.6838,7,
0.1671,0.0023,1.7497,6,
0.8804,0.0051,0.0587,22,
0.0852,0.0104,15.6852,5,
0.0163,0.0042,135.5976,10,
0.4311,0.0377,2.2475,26,
0.2947,0.0429,7.4123,21,
0.4802,0.0913,2.8837,13,
0.3785,0.0019,0.3899,10,
0.2979,0.1061,10.0100,12,
0.2180,0.0140,2.3371,7,
0.1350,0.0024,20.9100,5,
0.8819,0.0065,0.1233,22,
0.0959,0.0100,11.6560,5,
0.0153,0.0034,139.4253,10,
0.4151,0.0442,2.3431,25,
0.3061,0.0511,7.4301,23,
0.3965,0.0541,4.0281,11,
0.3786,0.0029,0.3672,10,
0.2924,0.0961,10.2549,12,
0.2045,0.0058,1.2352,7,
0.1673,0.0017,9.8939,6,
0.8756,0.0059,2.7468,22,
0.0919,0.0112,28.1635,5,
0.0158,0.0048,151.5906,10,
0.4555,0.0478,1.9638,25,
0.2911,0.0473,6.6521,24,
0.3707,0.0428,2.5117,10,
0.3688,0.0025,0.1768,10,
0.2992,0.0877,10.0581,12,
0.2139,0.0131,2.3123,7,
0.1706,0.0022,0.5914,6,
0.8721,0.0081,0.0870,22,
0.0809,0.0141,22.5706,5,
0.0182,0.0039,121.2097,10,
0.4415,0.0572,2.2574,26,
0.3252,0.0439,7.3227,23,
0.3840,0.0170,2.1152,10,
0.3693,0.0023,0.1903,10,
0.2979,0.0966,9.8492,12,
0.2077,0.0117,2.1825,7,
0.1836,0.0022,0.5910,6,
0.8755,0.0044,0.0658,22,
0.0959,0.0055,8.6271,5,
0.0166,0.0032,124.8693,10,
0.4036,0.0387,2.2826,24,
0.1935,0.0250,5.1924,21,
0.4033,0.0278,1.4310,10,
0.3612,0.0026,0.3176,10,
0.2929,0.0997,10.2441,12,
0.2517,0.0096,1.2202,7,
0.2032,0.0056,1.4145,7,
0.8774,0.0126,0.1629,22,
0.1153,0.0062,12.6877,5,
0.0168,0.0027,136.7987,9,
0.3229,0.0189,2.2089,19,
0.0374,0.0072,36.4433,4,
0.1446,0.0195,7.2262,21,
0.3755,0.0050,0.7319,9,
0.3626,0.0041,0.2578,10,
0.3201,0.0921,9.4613,12,
0.1932,0.0023,0.5615,6,
0.2004,0.0024,0.9244,7,
0.8638,0.0043,1.2251,22,
0.0761,0.0100,22.3317,4,
0.0191,0.0038,119.8583,9,
0.2716,0.0149,2.4116,16,
0.1521,0.0310,19.1972,23,
0.3920,0.0137,6.5043,10,
0.1492,0.0006,0.2040,4,
0.3406,0.0013,0.1040,9,
0.3050,0.0870,9.9989,12,
0.2183,0.0130,2.2267,7,
0.1693,0.0019,1.2557,6,
0.8848,0.0075,0.0816,22,
0.0702,0.0131,32.5397,4,
0.0174,0.0041,114.9773,10,
0.2164,0.0113,4.1836,12,
0.1414,0.0185,7.7083,25,
0.3334,0.0177,1.4129,8,
0.1990,0.0011,1.1355,5,
0.3894,0.0029,0.2713,10,
0.2975,0.0983,10.0240,12,
0.2041,0.0151,2.7923,7,
0.1697,0.0022,3.2673,6,
0.8825,0.0035,0.0755,22,
0.0982,0.0070,27.0232,5,
0.0150,0.0036,152.6059,10,
0.1518,0.0092,15.0684,9,
0.1585,0.0626,21.5956,27,
0.4433,0.0281,3.3621,10,
0.1990,0.0026,5.7048,5,
0.3424,0.0013,0.8203,9,
0.5115,0.0889,4.6672,16,
0.2188,0.0136,2.3535,7,
0.1697,0.0025,2.0700,6,
0.8721,0.0075,0.3264,22,
0.1043,0.0033,14.9838,5,
0.0191,0.0032,108.9847,10,
0.1399,0.0188,8.0813,8,
0.1480,0.0394,15.4163,27,
0.1500,0.0009,9.6049,4,
0.3754,0.0023,0.3176,10,
0.5135,0.0978,4.8413,16,
0.2180,0.0114,2.1132,7,
0.1716,0.0012,0.3499,6,
0.8705,0.0070,0.0747,22,
0.0912,0.0118,25.2040,5,
0.0181,0.0038,126.3147,10,
0.1312,0.0201,10.1170,7,
0.1708,0.0981,18.5032,29,
0.3724,0.0013,0.1386,10,
0.1638,0.0447,15.0219,4,
0.3007,0.0740,10.0013,12,
0.1785,0.0021,0.5346,6,
0.1700,0.0017,2.8335,6,
0.8744,0.0149,0.1492,22,
0.0781,0.0064,24.4231,4,
0.0183,0.0035,108.3902,9,
0.1248,0.0192,9.7119,7,
0.1624,0.0913,20.3205,29,
0.1520,0.0008,0.2930,4,
0.3852,0.0079,0.5180,10,
0.1562,0.0154,6.6512,4,
0.2706,0.0787,10.6940,11,
0.2326,0.0149,2.4288,7,
0.1683,0.0028,0.9067,6,
0.8771,0.0049,0.1062,22,
0.0925,0.0103,28.0375,5,
0.0195,0.0033,93.3431,10,
0.1263,0.0109,10.8144,7,
0.1468,0.0303,9.7007,27,
0.3850,0.0031,0.2606,10,
0.1183,0.0049,5.6857,4,
0.3072,0.0809,9.6937,12,
0.1784,0.0031,0.8204,6,
0.1695,0.0019,2.1739,6,
0.8681,0.0130,0.2463,22,
0.0947,0.0113,11.9991,5,
0.0173,0.0030,114.7607,9,
0.1598,0.0129,5.4371,9,
0.1493,0.0360,11.8660,27,
0.2058,0.0034,2.3003,5,
0.3752,0.0022,0.1461,10,
0.3085,0.0833,9.9084,12,
0.1839,0.0025,0.6035,6,
0.2019,0.0079,1.4680,7,
0.8695,0.0086,0.1823,22,
0.2111,0.0454,7.3864,6,
0.0210,0.0035,104.9622,10,
0.2138,0.0088,13.1113,12,
0.0643,0.0156,25.4489,9,
0.1478,0.0346,13.3497,26,
0.1999,0.0036,0.8954,5,
0.3366,0.0017,0.4226,9,
0.1813,0.0187,8.6104,4,
0.3046,0.0434,10.0459,12,
0.1840,0.0017,0.5900,6,
0.1691,0.0017,5.4624,6,
0.8727,0.0142,0.1542,22,
0.0757,0.0042,23.6846,4,
0.0223,0.0028,66.7916,10,
0.2529,0.0099,2.9527,15,
0.0642,0.0095,17.6606,8,
0.1430,0.0203,7.5686,24,
0.3984,0.0067,1.2738,11,
0.2711,0.0501,11.0410,11,
0.2184,0.0144,2.6014,7,
0.1352,0.0021,0.9722,5,
0.8765,0.0085,0.1048,22,
0.2174,0.0519,7.5521,7,
0.0210,0.0037,107.8091,9,
0.3376,0.0319,2.4263,20,
0.0681,0.0299,29.7732,9,
0.1373,0.0185,7.3419,21,
0.3690,0.0025,0.2239,10,
0.1747,0.0049,1.3558,4,
0.2720,0.0834,10.6032,11,
0.2142,0.0115,2.0092,7,
0.1343,0.0020,11.8673,5,
0.8755,0.0079,0.0845,22,
0.0952,0.0066,25.3340,5,
0.0172,0.0034,128.4682,9,
0.4118,0.0477,2.6839,25,
0.0767,0.0121,26.2672,9,
0.1639,0.0241,6.6449,21,
0.1476,0.0039,2.1110,4,
0.3366,0.0027,0.3579,9,
0.3081,0.0632,9.1986,12,
0.1731,0.0005,0.2277,6,
0.2114,0.0049,0.9755,7,
0.8664,0.0037,0.4188,22,
0.2139,0.0503,7.3905,6,
0.0178,0.0037,115.9853,9,
0.4456,0.0593,2.5945,27,
0.3316,0.0355,4.0234,27,
0.3546,0.0023,0.5049,10,
0.1772,0.0166,5.9130,4,
0.2977,0.0776,10.1993,12,
0.1942,0.0023,0.4732,5,
0.1698,0.0031,0.8427,6,
0.8580,0.0045,0.1787,22,
0.2264,0.0557,7.4946,9,
0.0178,0.0041,118.9143,10,
0.4519,0.0471,2.3279,28,
0.3342,0.0511,5.5833,26,
0.3663,0.0027,0.2249,10,
0.3169,0.0972,9.5377,12,
0.1910,0.0055,1.3505,6,
0.1693,0.0019,1.2557,6,
0.8831,0.0100,0.1092,22,
0.2188,0.0558,7.6892,7,
0.0177,0.0019,112.8029,9,
0.4487,0.0559,2.5704,28,
0.3422,0.0495,6.1013,24,
0.1996,0.0028,0.6530,5,
0.3355,0.0036,0.5419,9,
0.2817,0.0554,10.5027,11,
0.2238,0.0171,2.7246,7,
0.1693,0.0021,1.1677,6,
0.8811,0.0075,0.0851,22,
0.2151,0.0526,7.6954,7,
0.0191,0.0029,113.8920,9,
0.4158,0.0594,3.0844,26,
0.3259,0.0516,5.5240,22,
0.1552,0.0021,9.8958,4,
0.3433,0.0032,0.2972,9,
0.2687,0.0358,11.1839,11,
0.2186,0.0156,2.7549,7,
0.1356,0.0009,0.3786,5,
0.8816,0.0094,0.1010,22,
0.2149,0.0602,8.1733,7,
0.0187,0.0040,110.0257,9,
0.4193,0.0576,3.1006,26,
0.3287,0.0421,5.7312,21,
0.2014,0.0026,0.7434,5,
0.3343,0.0018,2.2848,9,
0.1422,0.0430,17.2246,4,
0.2974,0.1056,10.0612,12,
0.1771,0.0032,0.8940,6,
0.1699,0.0018,5.0002,6,
